id,code,url,portuguese_name,name,cientific_name,group,brand
3798,BRC0256N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=AXEv%2Be2Z20jEsXImUpkiKg%3D%3D,"Papa de peito de frango e batata baroa (mandioquinha, batata salsa), c/ caldo de frango, c/ cebola, s/ óleo, s/ sal","Papa de peito de frango e batata baroa (mandioquinha, batata salsa), c/ caldo de frango, c/ cebola, s/ óleo, s/ sal",,Alimentos para fins especiais,
3799,BRC0263N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=LEFZY2e2sReM00pK3Hw7AA%3D%3D,"Papa de peito de frango e batata doce, c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal","Papa de peito de frango e batata doce, c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal",,Alimentos para fins especiais,
3800,BRC0260N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=bU%2F%2BQwKH40o5nLb%2BdgmenA%3D%3D,"Papa de peito de frango e batata doce, c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal","Papa de peito de frango e batata doce, c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal",,Alimentos para fins especiais,
3801,BRC0261N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=G94gJr%2F0gj1Np7sZU5Vklg%3D%3D,"Papa de peito de frango e batata doce, c/ caldo de frango, c/ cebola e óleo de soja, c/ sal","Papa de peito de frango e batata doce, c/ caldo de frango, c/ cebola e óleo de soja, c/ sal",,Alimentos para fins especiais,
3802,BRC0262N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=7ET29hIyM5uZhkjC7FeeYg%3D%3D,"Papa de peito de frango e batata doce, c/ caldo de frango, c/ cebola e óleo de soja, s/ sal","Papa de peito de frango e batata doce, c/ caldo de frango, c/ cebola e óleo de soja, s/ sal",,Alimentos para fins especiais,
3803,BRC0264N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=a8%2B27G%2FcVjZhKHpXIPLEgA%3D%3D,"Papa de peito de frango e batata doce, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal","Papa de peito de frango e batata doce, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal",,Alimentos para fins especiais,
3804,BRC0265N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=D48FUUlbP5x4u9EBjZpRew%3D%3D,"Papa de peito de frango e batata doce, c/ caldo de frango, c/ cebola, s/ óleo, s/ sal","Papa de peito de frango e batata doce, c/ caldo de frango, c/ cebola, s/ óleo, s/ sal",,Alimentos para fins especiais,
3805,BRC0236N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=XAtJ2Ur9KuIDvRuEbT3KMA%3D%3D,"Papa de peito de frango e inhame, c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal","Papa de peito de frango e inhame, c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal",,Alimentos para fins especiais,
3806,BRC0239N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=GBWgNTXc5JEdecu309LRtQ%3D%3D,"Papa de peito de frango e inhame, c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal","Papa de peito de frango e inhame, c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal",,Alimentos para fins especiais,
3807,BRC0237N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=m7OGMueKk%2BrS6gdRO7kAlg%3D%3D,"Papa de peito de frango e inhame, c/ caldo de frango, c/ cebola e óleo de soja, c/ sal","Papa de peito de frango e inhame, c/ caldo de frango, c/ cebola e óleo de soja, c/ sal",,Alimentos para fins especiais,
3808,BRC0238N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=OHcDPvE96CylarqlwDqyUA%3D%3D,"Papa de peito de frango e inhame, c/ caldo de frango, c/ cebola e óleo de soja, s/ sal","Papa de peito de frango e inhame, c/ caldo de frango, c/ cebola e óleo de soja, s/ sal",,Alimentos para fins especiais,
3809,BRC0240N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=MuvcIGMKjKR4zr%2B94AKYGA%3D%3D,"Papa de peito de frango e inhame, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal","Papa de peito de frango e inhame, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal",,Alimentos para fins especiais,
3810,BRC0241N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=utUdQm8ZnZGrfe0Xz2dUBQ%3D%3D,"Papa de peito de frango e inhame, c/ caldo de frango, c/ cebola, s/ óleo, s/ sal","Papa de peito de frango e inhame, c/ caldo de frango, c/ cebola, s/ óleo, s/ sal",,Alimentos para fins especiais,
3811,BRC0350N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=Qf%2FL7vuTfEcLT1oewHvrqg%3D%3D,"Papa de peito de frango, abóbora cabotian (japonesa) e chuchu, c/ caldo de carne, c/ cebola e azeite de oliva, c/ sal","Papa de peito de frango, abóbora cabotian (japonesa) e chuchu, c/ caldo de carne, c/ cebola e azeite de oliva, c/ sal",,Alimentos para fins especiais,
3812,BRC0353N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=wIFWafWF6W9E8H6V5PvIwQ%3D%3D,"Papa de peito de frango, abóbora cabotian (japonesa) e chuchu, c/ caldo de carne, c/ cebola e azeite de oliva, s/ sal","Papa de peito de frango, abóbora cabotian (japonesa) e chuchu, c/ caldo de carne, c/ cebola e azeite de oliva, s/ sal",,Alimentos para fins especiais,
3813,BRC0351N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=Q9SAKCCzeJ8SYkiJTDKKiQ%3D%3D,"Papa de peito de frango, abóbora cabotian (japonesa) e chuchu, c/ caldo de carne, c/ cebola e óleo de soja, c/ sal","Papa de peito de frango, abóbora cabotian (japonesa) e chuchu, c/ caldo de carne, c/ cebola e óleo de soja, c/ sal",,Alimentos para fins especiais,
3814,BRC0352N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=5lD4u%2B2m36zkhAXxmJFvoQ%3D%3D,"Papa de peito de frango, abóbora cabotian (japonesa) e chuchu, c/ caldo de carne, c/ cebola e óleo de soja, s/ sal","Papa de peito de frango, abóbora cabotian (japonesa) e chuchu, c/ caldo de carne, c/ cebola e óleo de soja, s/ sal",,Alimentos para fins especiais,
3815,BRC0354N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=qxg6Da6LUBL%2ByuuuCd6%2BAw%3D%3D,"Papa de peito de frango, abóbora cabotian (japonesa) e chuchu, c/ caldo de carne, c/ cebola, s/ óleo, c/ sal","Papa de peito de frango, abóbora cabotian (japonesa) e chuchu, c/ caldo de carne, c/ cebola, s/ óleo, c/ sal",,Alimentos para fins especiais,
3816,BRC0355N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=uTAjOTDDE2xEQ8dw3hDZUg%3D%3D,"Papa de peito de frango, abóbora cabotian (japonesa) e chuchu, c/ caldo de carne, c/ cebola, s/ óleo, s/ sal","Papa de peito de frango, abóbora cabotian (japonesa) e chuchu, c/ caldo de carne, c/ cebola, s/ óleo, s/ sal",,Alimentos para fins especiais,
3817,BRC0185N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=oiuYnPmNrLt3YZrqBvOmgA%3D%3D,"Papa de peito de frango, batata baroa (mandioquinha,  batata salsa) e cenoura, c/ caldo de frango, c/ cebola e c/ azeite de oliva, s/ sal","Papa de peito de frango, batata baroa (mandioquinha,  batata salsa) e cenoura, c/ caldo de frango, c/ cebola e c/ azeite de oliva, s/ sal",,Alimentos para fins especiais,
3818,BRC0152N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=JqvIMfIpb2vinehRqCRY1Q%3D%3D,"Papa de peito de frango, batata baroa (mandioquinha, batata salsa) e abobrinha, c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal","Papa de peito de frango, batata baroa (mandioquinha, batata salsa) e abobrinha, c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal",,Alimentos para fins especiais,
3819,BRC0155N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=lauCTa5%2BaThYKc7FiNYLHA%3D%3D,"Papa de peito de frango, batata baroa (mandioquinha, batata salsa) e abobrinha, c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal","Papa de peito de frango, batata baroa (mandioquinha, batata salsa) e abobrinha, c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal",,Alimentos para fins especiais,
3820,BRC0153N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=z68P0vMzz8SMzfWBSO22OQ%3D%3D,"Papa de peito de frango, batata baroa (mandioquinha, batata salsa) e abobrinha, c/ caldo de frango, c/ cebola e óleo de soja, c/ sal","Papa de peito de frango, batata baroa (mandioquinha, batata salsa) e abobrinha, c/ caldo de frango, c/ cebola e óleo de soja, c/ sal",,Alimentos para fins especiais,
3821,BRC0154N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=LKaTqzZon2SEoWO%2B4AaSBg%3D%3D,"Papa de peito de frango, batata baroa (mandioquinha, batata salsa) e abobrinha, c/ caldo de frango, c/ cebola e óleo de soja, s/ sal","Papa de peito de frango, batata baroa (mandioquinha, batata salsa) e abobrinha, c/ caldo de frango, c/ cebola e óleo de soja, s/ sal",,Alimentos para fins especiais,
3822,BRC0156N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=VtvZgPwO0lNdlsxoQIJ5uA%3D%3D,"Papa de peito de frango, batata baroa (mandioquinha, batata salsa) e abobrinha, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal","Papa de peito de frango, batata baroa (mandioquinha, batata salsa) e abobrinha, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal",,Alimentos para fins especiais,
3823,BRC0157N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=WdzhY8DR96AumPjzd%2FTR6A%3D%3D,"Papa de peito de frango, batata baroa (mandioquinha, batata salsa) e abobrinha, c/ caldo de frango, c/ cebola, s/ óleo, s/ sal","Papa de peito de frango, batata baroa (mandioquinha, batata salsa) e abobrinha, c/ caldo de frango, c/ cebola, s/ óleo, s/ sal",,Alimentos para fins especiais,
3824,BRC0186N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=4RFq0VS%2BY%2B7RabWngcbdYA%3D%3D,"Papa de peito de frango, batata baroa (mandioquinha, batata salsa) e cenoura, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal","Papa de peito de frango, batata baroa (mandioquinha, batata salsa) e cenoura, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal",,Alimentos para fins especiais,
3825,BRC0187N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=ZdpQ64nUFpwsdlO71WEuvg%3D%3D,"Papa de peito de frango, batata baroa (mandioquinha, batata salsa) e cenoura, c/ caldo de frango, c/ cebola, s/ óleo, s/ sal","Papa de peito de frango, batata baroa (mandioquinha, batata salsa) e cenoura, c/ caldo de frango, c/ cebola, s/ óleo, s/ sal",,Alimentos para fins especiais,
3826,BRC0647N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=yYBsoBdk6Mle7B3Ov6VIjA%3D%3D,"Papa de peito de frango, batata baroa (mandioquinha, salsa) e abobrinha, c/ caldo de carne, c/ cebola e azeite de oliva, c/ sal","Papa de peito de frango, batata baroa (mandioquinha, salsa) e abobrinha, c/ caldo de carne, c/ cebola e azeite de oliva, c/ sal",,Alimentos para fins especiais,
3827,BRC0650N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=Z%2BrRG%2Fmqf065CLAnmtwmXg%3D%3D,"Papa de peito de frango, batata baroa (mandioquinha, salsa) e abobrinha, c/ caldo de carne, c/ cebola e azeite de oliva, s/ sal","Papa de peito de frango, batata baroa (mandioquinha, salsa) e abobrinha, c/ caldo de carne, c/ cebola e azeite de oliva, s/ sal",,Alimentos para fins especiais,
3828,BRC0648N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=B8fqekHY5lT6jkTzBDpOmA%3D%3D,"Papa de peito de frango, batata baroa (mandioquinha, salsa) e abobrinha, c/ caldo de carne, c/ cebola e óleo de soja, c/ sal","Papa de peito de frango, batata baroa (mandioquinha, salsa) e abobrinha, c/ caldo de carne, c/ cebola e óleo de soja, c/ sal",,Alimentos para fins especiais,
3829,BRC0649N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=zG1HBsK1ZolpbWCxg44gFg%3D%3D,"Papa de peito de frango, batata baroa (mandioquinha, salsa) e abobrinha, c/ caldo de carne, c/ cebola e óleo de soja, s/ sal","Papa de peito de frango, batata baroa (mandioquinha, salsa) e abobrinha, c/ caldo de carne, c/ cebola e óleo de soja, s/ sal",,Alimentos para fins especiais,
3830,BRC0651N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=fekdWjlgjjOmk34N8iX%2FHg%3D%3D,"Papa de peito de frango, batata baroa (mandioquinha, salsa) e abobrinha, c/ caldo de carne, c/ cebola, s/ óleo, c/ sal","Papa de peito de frango, batata baroa (mandioquinha, salsa) e abobrinha, c/ caldo de carne, c/ cebola, s/ óleo, c/ sal",,Alimentos para fins especiais,
3831,BRC0652N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=FV6fU9xsxRO8CQNIgEjN2w%3D%3D,"Papa de peito de frango, batata baroa (mandioquinha, salsa) e abobrinha, c/ caldo de carne, c/ cebola, s/ óleo, s/ sal","Papa de peito de frango, batata baroa (mandioquinha, salsa) e abobrinha, c/ caldo de carne, c/ cebola, s/ óleo, s/ sal",,Alimentos para fins especiais,
3832,BRC0183N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=phRhtp3VfZfuzKUh4ndDtQ%3D%3D,"Papa de peito de frango, batata baroa (mandioquinha, salsa) e cenoura, c/ caldo de frango, c/ cebola e c/ azeite de oliva, c/ sal","Papa de peito de frango, batata baroa (mandioquinha, salsa) e cenoura, c/ caldo de frango, c/ cebola e c/ azeite de oliva, c/ sal",,Alimentos para fins especiais,
3833,BRC0182N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=Pa%2BbgWgJzP11k%2FOjv24k%2BA%3D%3D,"Papa de peito de frango, batata baroa (mandioquinha, salsa) e cenoura, c/ caldo de frango, c/ cebola e c/ óleo de soja, c/ sal","Papa de peito de frango, batata baroa (mandioquinha, salsa) e cenoura, c/ caldo de frango, c/ cebola e c/ óleo de soja, c/ sal",,Alimentos para fins especiais,
3834,BRC0184N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=1jvQVfm3%2FmojnnyZCDDRdA%3D%3D,"Papa de peito de frango, batata baroa (mandioquinha, salsa) e cenoura, c/ caldo de frango, c/ cebola e c/ óleo de soja, s/ sal","Papa de peito de frango, batata baroa (mandioquinha, salsa) e cenoura, c/ caldo de frango, c/ cebola e c/ óleo de soja, s/ sal",,Alimentos para fins especiais,
3835,BRC0118N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=6XmwodqZDEc0EdCh2AHtZA%3D%3D,"Papa de peito de frango, batata doce e abobrinha, c/ caldo de frango, c/ cebola, c/ azeite de oliva, c/ sal","Papa de peito de frango, batata doce e abobrinha, c/ caldo de frango, c/ cebola, c/ azeite de oliva, c/ sal",,Alimentos para fins especiais,
3836,BRC0121N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=Q8BFbibRFP1d8HfpKMgwIQ%3D%3D,"Papa de peito de frango, batata doce e abobrinha, c/ caldo de frango, c/ cebola, c/ azeite de oliva, s/ sal","Papa de peito de frango, batata doce e abobrinha, c/ caldo de frango, c/ cebola, c/ azeite de oliva, s/ sal",,Alimentos para fins especiais,
3837,BRC0119N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=gMG5iY6jZTA3kK6pnCMPrg%3D%3D,"Papa de peito de frango, batata doce e abobrinha, c/ caldo de frango, c/ cebola, c/ óleo de soja, c/ sal","Papa de peito de frango, batata doce e abobrinha, c/ caldo de frango, c/ cebola, c/ óleo de soja, c/ sal",,Alimentos para fins especiais,
3838,BRC0120N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=RBt8IScec%2Fglw0kGU9Za%2BA%3D%3D,"Papa de peito de frango, batata doce e abobrinha, c/ caldo de frango, c/ cebola, c/ óleo de soja, s/ sal","Papa de peito de frango, batata doce e abobrinha, c/ caldo de frango, c/ cebola, c/ óleo de soja, s/ sal",,Alimentos para fins especiais,
3839,BRC0122N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=mqokC3IQbLYs9yO2wNc7wg%3D%3D,"Papa de peito de frango, batata doce e abobrinha, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal","Papa de peito de frango, batata doce e abobrinha, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal",,Alimentos para fins especiais,
3840,BRC0123N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=7rhW%2BZjuSLAKpejDDnsTjw%3D%3D,"Papa de peito de frango, batata doce e abobrinha, c/ caldo de frango, c/ cebola, s/ óleo, s/ sal","Papa de peito de frango, batata doce e abobrinha, c/ caldo de frango, c/ cebola, s/ óleo, s/ sal",,Alimentos para fins especiais,
3841,BRC0641N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=F5LQ5VOc7LP3EsksYcy3EA%3D%3D,"Papa de peito de frango, batata e cenoura, c/ caldo de carne, c/ cebola e c/ azeite de oliva, c/ sal","Papa de peito de frango, batata e cenoura, c/ caldo de carne, c/ cebola e c/ azeite de oliva, c/ sal",,Alimentos para fins especiais,
3842,BRC0644N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=u2kVa%2BIfanKVeKQXeUqCtQ%3D%3D,"Papa de peito de frango, batata e cenoura, c/ caldo de carne, c/ cebola e c/ azeite de oliva, s/ sal","Papa de peito de frango, batata e cenoura, c/ caldo de carne, c/ cebola e c/ azeite de oliva, s/ sal",,Alimentos para fins especiais,
3843,BRC0642N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=OkIOGoeYuD82iSBzx2YkJw%3D%3D,"Papa de peito de frango, batata e cenoura, c/ caldo de carne, c/ cebola e c/ óleo de soja, c/ sal","Papa de peito de frango, batata e cenoura, c/ caldo de carne, c/ cebola e c/ óleo de soja, c/ sal",,Alimentos para fins especiais,
3844,BRC0643N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=xw9%2Fez0TfzouGcPsI1o%2BLw%3D%3D,"Papa de peito de frango, batata e cenoura, c/ caldo de carne, c/ cebola e c/ óleo de soja, s/ sal","Papa de peito de frango, batata e cenoura, c/ caldo de carne, c/ cebola e c/ óleo de soja, s/ sal",,Alimentos para fins especiais,
3845,BRC0645N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=56ywMC3OQoXKdj%2FtvEFTDQ%3D%3D,"Papa de peito de frango, batata e cenoura, c/ caldo de carne, c/ cebola, s/ óleo, c/ sal","Papa de peito de frango, batata e cenoura, c/ caldo de carne, c/ cebola, s/ óleo, c/ sal",,Alimentos para fins especiais,
3846,BRC0646N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=nU5RUoEVV0gQgaeoVI02ag%3D%3D,"Papa de peito de frango, batata e cenoura, c/ caldo de carne, c/ cebola, s/ óleo, s/ sal","Papa de peito de frango, batata e cenoura, c/ caldo de carne, c/ cebola, s/ óleo, s/ sal",,Alimentos para fins especiais,
3847,BRC0146N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=%2Fnl4bZsgaO5HuKYvEAZUtQ%3D%3D,"Papa de peito de frango, batata e cenoura, c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal","Papa de peito de frango, batata e cenoura, c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal",,Alimentos para fins especiais,
3848,BRC0149N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=QKOtTX2kKc4MfX7tJ9E%2FZQ%3D%3D,"Papa de peito de frango, batata e cenoura, c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal","Papa de peito de frango, batata e cenoura, c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal",,Alimentos para fins especiais,
3849,BRC0147N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=MH8o9ZXtloUV%2FXWcWDmPVg%3D%3D,"Papa de peito de frango, batata e cenoura, c/ caldo de frango, c/ cebola e óleo de soja, c/ sal","Papa de peito de frango, batata e cenoura, c/ caldo de frango, c/ cebola e óleo de soja, c/ sal",,Alimentos para fins especiais,
3850,BRC0148N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=VgDJvvScaehyiV0TOXVJ2A%3D%3D,"Papa de peito de frango, batata e cenoura, c/ caldo de frango, c/ cebola e óleo de soja, s/ sal","Papa de peito de frango, batata e cenoura, c/ caldo de frango, c/ cebola e óleo de soja, s/ sal",,Alimentos para fins especiais,
3851,BRC0150N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=Hfpn16MRua7M70RRcLmudA%3D%3D,"Papa de peito de frango, batata e cenoura, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal","Papa de peito de frango, batata e cenoura, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal",,Alimentos para fins especiais,
3852,BRC0151N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=vedkCz9r%2FzlhQZTPkPlu3A%3D%3D,"Papa de peito de frango, batata e cenoura, c/ caldo de frango, c/ cebola, s/ óleo, s/ sal","Papa de peito de frango, batata e cenoura, c/ caldo de frango, c/ cebola, s/ óleo, s/ sal",,Alimentos para fins especiais,
3853,BRC0162N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=zGcJBN7r15nNCuc4nsC6Gg%3D%3D,"Papa de peito de frango, batata, abóbora cabotian (japonesa), c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal","Papa de peito de frango, batata, abóbora cabotian (japonesa), c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal",,Alimentos para fins especiais,
3854,BRC0163N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=ZsfTQPGcP5JrUqwsZIiQ0w%3D%3D,"Papa de peito de frango, batata, abóbora cabotian (japonesa), c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal","Papa de peito de frango, batata, abóbora cabotian (japonesa), c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal",,Alimentos para fins especiais,
3855,BRC0158N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=jeu9%2BRZyONdROPx8xZRzWQ%3D%3D,"Papa de peito de frango, batata, abóbora cabotian (japonesa), c/ caldo de frango, c/ cebola e óleo de soja, c/ sal","Papa de peito de frango, batata, abóbora cabotian (japonesa), c/ caldo de frango, c/ cebola e óleo de soja, c/ sal",,Alimentos para fins especiais,
3856,BRC0159N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=gSHzRuFfLBhwmzoI1PTYjw%3D%3D,"Papa de peito de frango, batata, abóbora cabotian (japonesa), c/ caldo de frango, c/ cebola e óleo de soja, s/ sal","Papa de peito de frango, batata, abóbora cabotian (japonesa), c/ caldo de frango, c/ cebola e óleo de soja, s/ sal",,Alimentos para fins especiais,
3857,BRC0160N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=06B78OApiwIwCQ8C%2BF0JLg%3D%3D,"Papa de peito de frango, batata, abóbora cabotian (japonesa), c/ caldo de frango, c/ cebola, s/ óleo, c/ sal","Papa de peito de frango, batata, abóbora cabotian (japonesa), c/ caldo de frango, c/ cebola, s/ óleo, c/ sal",,Alimentos para fins especiais,
3858,BRC0161N,int_composicao_alimentos.php?n0REd3kv7e86D%2BViXWYUnQ%3D%3D=gh0As36MOGD70DYoRDMulw%3D%3D,"Papa de peito de frango, batata, abóbora cabotian (japonesa), c/ caldo de frango, c/ cebola, s/ óleo, s/ sal","Papa de peito de frango, batata, abóbora cabotian (japonesa), c/ caldo de frango, c/ cebola, s/ óleo, s/ sal",,Alimentos para fins especiais,
